,GQ_prc5_95,GQ_std_cycle_open,GQ_std_cycle_closed,GNE_mean,GNE_std,GNE_SNR_TKEO,GNE_SNR_SEO,GNE_NSR_TKEO,GNE_NSR_SEO,VFER_mean,VFER_std,VFER_entropy,VFER_SNR_TKEO,VFER_SNR_SEO,VFER_NSR_TKEO,VFER_NSR_SEO,IMF_SNR_SEO,IMF_SNR_TKEO,IMF_SNR_entropy,IMF_NSR_SEO,IMF_NSR_TKEO,IMF_NSR_entropy
222,1.0,15.6113,1.1832,0.75505,0.07671,0.13576,1599071.409,1.6268,3.0207,0.0010137,0.00046211,2.1224,88.7688,126.27,1.2485,1.2328,24.4301,0.8836200000000001,10.2823,0.14495999999999998,9.4023,0.14336
223,0.8393200000000001,98.9124,29.0496,0.74115,0.12741,0.12143,1684746.207,1.6161,3.0131,0.00092698,0.00079314,1.7421,143.3245,89.8735,1.2401,1.1877,42.5096,0.75053,13.6083,0.17225,6.3679,0.15885
224,1.0,13.8243,0.0,0.9614299999999999,0.15935,0.18555,1576068.6230000001,1.669,3.0108,0.00066294,0.00035161,1.475,76.2779,251.435,1.2457,1.2705,39.58,1.4642,15.1025,0.19017,6.3964,0.16312000000000001
225,1.0,7.4051,0.0,1.0153,0.10661,0.19278,1355531.6509999998,1.6971,3.0986,0.00031564,0.00016613,0.8244299999999999,70.0443,97.6349,1.2068,1.1931,182.4631,4.0987,27.0605,0.27229000000000003,10.0248,0.21311999999999998
226,1.0,11.1557,0.0,0.9059200000000001,0.095968,0.18513,1830994.0259999998,1.7066,3.0967,0.00024832,0.00020376,0.6553399999999999,55.5339,53.5021,1.188,1.1446,76.7147,3.0524,21.0567,0.21946999999999997,10.1646,0.19103
227,0.35874,64.811,23.4505,0.9769399999999999,0.1531,0.1866,1697798.0990000002,1.714,2.9214,0.00029135,0.00020677,0.74463,34.4898,73.4961,1.1729,1.1766,216.6844,3.7449,29.811,0.34768000000000004,7.156000000000001,0.24415
228,1.0,21.8995,0.0,1.4261,0.25908000000000003,0.13427999999999998,1762181.594,1.6351,3.0580000000000003,0.0045076,0.002219,10.2699,337.3238,891.5291,1.376,1.4142,0.71806,0.19303,1.486,0.17851,45.9829,0.17297
229,1.0,18.7179,0.0,1.6335,0.41968,0.12383,1240990.3590000002,1.6016,3.0522,0.0040124,0.002092,9.2804,98.9253,1037.7878,1.2577,1.3724,3.2862,0.8472200000000001,3.9882,0.1718,13.0845,0.16457
230,1.0,26.7118,0.0,1.6949,0.47008,0.15575999999999998,1360910.6469999999,1.6574,2.9701,0.0031969,0.0033118,7.6762,97.0863,991.3335,1.3011,1.4441,0.99771,0.29868,2.0293,0.19225,32.5187,0.18115
231,0.86646,79.9572,15.5394,0.77144,0.16931,0.13201,1301880.905,1.6424,3.0241,0.00027848,0.0006883999999999999,0.69238,60.3333,157.0243,1.199,1.2254,201.3371,1.6222,27.4239,0.22003000000000003,3.9924,0.18042
232,0.89151,97.8935,18.2998,0.74745,0.18183,0.15604,1574847.4819999998,1.6631,3.0305,0.0011032,0.0014832,2.4819999999999998,95.1693,122.4468,1.2198,1.2201,201.1699,1.1208,24.1906,0.25935,4.4053,0.20012
233,1.0,50.9358,0.0,0.85513,0.27103,0.16254000000000002,1051590.685,1.6613,3.0129,0.0010038,0.0020576,2.4827,77.5764,121.5025,1.2108,1.1957,216.2777,1.2633,24.0449,0.19805,4.8277,0.16829000000000002
234,0.95299,59.3432,4.3376,1.0905,0.27705,0.07705,1382022.2340000002,1.5053,2.9672,0.0008704,0.0019959,1.3667,196.1215,67.3111,1.2322,1.1526,19.2921,7.6537,16.4817,0.25522,6.8645,0.20972
235,0.77667,9.3113,2.7802,1.0931,0.3415,0.08391699999999999,1373736.3280000002,1.5386,3.1167,0.00049992,0.00029882,0.8781700000000001,361.3951,70.7853,1.2624,1.1684,6.9472,4.3534,10.8204,0.29983000000000004,7.4121,0.23091
236,0.93747,70.7044,5.316,0.8025,0.16592,0.10733,1168855.1670000001,1.5908,3.0479,0.00038338,0.00085124,0.66937,77.7071,45.4461,1.1855,1.1316,58.7428,4.9965,20.2629,0.21466999999999997,6.1109,0.18241
237,0.7911199999999999,13.407,3.2014,0.79548,0.13292,0.13491,1458149.106,1.6244,2.9447,0.0001509,9.300000000000001e-05,0.31828,10.7696,23.2837,1.138,1.1266,19.9337,1.9564,9.9874,0.16335,6.5235,0.15057
238,0.79167,11.8045,1.6376,0.95941,0.25945,0.13489,1444946.5180000002,1.6278,3.0485,0.00043079,0.00023805,0.89154,9.3017,64.4234,1.1432,1.2073,21.0038,1.2435,7.7542,0.12754000000000001,5.9941,0.13039
239,0.79681,10.5895,2.6341,0.76339,0.063363,0.10567,1469826.372,1.5863,2.8854,0.00027631,9.790000000000001e-05,0.5866100000000001,6.5113,36.3872,1.1282,1.1861,8.6095,0.9814700000000001,5.2513,0.14223,7.5584,0.14365
240,1.0,12.2391,0.0,0.7020000000000001,0.085388,0.14679,1485874.0080000001,1.6740000000000002,3.0359,0.0020588,0.0017015,4.7615,33.0552,175.8007,1.1787,1.2616,36.5771,2.7107,15.6444,0.22626999999999997,8.3172,0.19343
241,1.0,10.8843,0.0,0.67481,0.08508099999999999,0.15434,1754801.96,1.6804,3.0408,0.0013861,0.0011443,3.4319,62.5781,133.5944,1.2076,1.2292,94.9332,3.3711,23.4473,0.23433,8.1731,0.18829
242,1.0,12.5157,0.0,0.6842600000000001,0.084173,0.16317,1750257.045,1.6881,3.0029,0.0014287,0.0015536,3.3815,55.3473,103.0759,1.1879,1.2179,135.3124,2.6243,24.7919,0.22091,5.5737,0.18273
243,1.0,70.1637,0.0,1.0066,0.18223,0.1321,1525519.1169999999,1.6344,3.0595,0.0048231,0.0095754,2.6226,49.4936,146.4029,1.2281,1.2505,0.15688,0.048769,0.6494300000000001,0.2126,53.2316,0.21072
244,1.0,67.3952,0.0,1.2512,0.34554,0.085882,767874.0059,1.5301,3.0205,0.0044911000000000005,0.0076676,3.0148,87.6817,229.6375,1.2725,1.2884,0.26971999999999996,0.084441,0.83024,0.254,50.568000000000005,0.23523000000000002
245,0.90991,35.4993,4.9227,0.96062,0.13022999999999998,0.13332,1726694.2380000001,1.6254,3.0644,0.00064978,0.00070473,0.36432,3.4718,70.9749,1.0547,1.21,0.73528,0.13932,1.4294,0.15097,20.7778,0.16452999999999998
246,0.77162,51.1474,16.452,0.9721,0.22901999999999997,0.17128,1591215.58,1.6742,2.9888,0.0011659,0.0020904,2.6395,93.5831,70.1974,1.2302,1.17,34.3648,1.4187,11.864,0.3374,14.3356,0.24504
247,0.79364,50.3926,12.8393,1.1525,0.18655,0.16182,815761.7635,1.6735,3.0283,0.00070678,0.0012625,1.685,66.1149,93.5078,1.2377,1.2021,10.4357,0.54828,4.3044,0.28525,16.8711,0.22943000000000002
248,1.0,51.545,0.0,1.1366,0.19368,0.1612,1222055.799,1.6678,3.0641,0.0019955,0.0024365,4.1852,67.9928,70.6059,1.2309,1.1707,14.3429,0.65752,4.9945,0.25206999999999996,21.2494,0.20713
249,0.55003,42.2949,14.5907,1.4374,0.34156,0.28931,1815513.5359999998,1.7934,2.9741,0.00032807,0.00048345,1.0979999999999999,31.9688,87.6017,1.1774,1.2579,9.2818,3.1108,10.2488,0.23333,7.689,0.19083
250,0.9338700000000001,78.6809,9.8725,1.5949,0.38554,0.21374,1451849.374,1.7431,2.9859,0.0015902999999999998,0.0035701,3.6239999999999997,94.4499,50.1769,1.2201,1.1523,38.9584,4.2092,20.1118,0.335,6.7309,0.24281
251,0.67484,47.2781,13.3441,1.6773,0.32124,0.2713,1554205.034,1.7466,3.0639,0.0023544,0.0017409000000000003,5.808,140.1043,113.7379,1.2964,1.1824,37.7586,5.5853,18.8136,0.31396999999999997,7.4885,0.23464000000000002
252,0.77647,55.9938,12.5641,0.9962,0.18785,0.19434,1695956.532,1.7345,3.0635,0.0012413,0.0022271,3.0239999999999996,41.2279,42.2986,1.1739,1.1768,59.7339,2.9384,15.829,0.24545999999999998,7.9006,0.20010999999999998
253,0.9323600000000001,68.2827,10.7444,0.88713,0.12877,0.19003,1831884.531,1.7302,3.0627,0.0025539,0.0044557,5.2133,90.4135,62.3095,1.1809,1.1673,21.5782,1.4242,10.8019,0.24558000000000002,10.0238,0.20235999999999998
254,0.74273,38.9985,14.5301,0.94199,0.15971,0.16829000000000002,1739244.207,1.7108,3.0484,0.0012967,0.0018715,3.1083,72.3278,54.7727,1.1732,1.1577,364.8252,1.5865,28.7787,0.25301,6.2019,0.20016
255,1.0,35.2179,0.0,1.2137,0.21932,0.10792,1581055.947,1.5659,3.0314,0.00205,0.0068074,3.4034,86.1992,117.8004,1.1824,1.1682,34.1163,1.6899,10.2829,0.25823,22.3925,0.2205
256,1.0,9.5044,0.0,1.1303,0.25827,0.12258,1547336.6519999998,1.5911,3.0561,0.00091695,0.00045819,2.1979,36.9917,110.2272,1.1566,1.1809,16.8692,1.1034,6.4798,0.18642999999999998,17.7226,0.18159
257,1.0,61.6363,0.0,1.2826,0.21548,0.14686,1868364.092,1.605,3.0203,0.0034146999999999997,0.007260300000000001,5.6281,50.1365,194.5513,1.1375,1.1813,84.4777,1.2832,14.3626,0.18925,7.5581,0.17396
258,0.65425,71.2002,19.9002,0.83681,0.17929,0.14202,1282204.5520000001,1.6478,3.0258,0.00066948,0.00088271,1.2477,149.7642,56.4907,1.2144,1.1409,107.4465,4.2041,23.1712,0.29652,9.53,0.22154000000000001
259,0.9687,37.3352,1.1101,0.87572,0.16724,0.15849000000000002,1173688.503,1.6617,2.9667,0.001296,0.0035851999999999998,2.2814,115.3393,52.268,1.2108,1.1178,148.0666,2.7956,25.8621,0.31793000000000005,8.1131,0.22929000000000002
260,0.8113199999999999,44.2367,6.1994,1.1978,0.4622,0.13985999999999998,1314932.219,1.6567,2.9859,0.00091988,0.0010999,1.8143,370.1904,163.2441,1.2849,1.2186,12.4471,3.6066,11.7363,0.3223,9.4028,0.23535
261,0.8710600000000001,83.3079,13.0967,0.7156899999999999,0.11702,0.12443,1468267.72,1.6309,3.0399,0.00043096,0.0009273999999999999,0.9232,18.3374,118.5784,1.1418,1.2215,36.1278,0.8149,11.7199,0.18079,10.0067,0.16348
262,0.8837200000000001,38.5017,4.3921,0.70652,0.11892,0.13391,1610995.4109999998,1.6441,3.0408,0.00018818,0.00024809,0.42026,16.3302,137.3556,1.1398,1.2431,30.0422,0.80624,11.2152,0.19669,8.085,0.16869
263,0.84967,43.4598,7.0792,0.67903,0.090663,0.13082,1513756.906,1.6422,3.0466,0.00020116,0.00020542,0.41071,24.7672,229.4546,1.1851,1.2864,20.8371,0.81014,10.0254,0.1511,11.8765,0.14437
264,0.97098,77.3649,11.4859,0.84672,0.14236,0.087477,1858854.746,1.5583,3.0349,0.00076098,0.00079018,1.815,86.5367,76.7112,1.1767,1.1583,773.5241,8.9257,60.735,0.36280999999999997,2.6603,0.24724000000000002
265,0.97057,112.5243,8.7426,0.77735,0.16091,0.11204000000000001,1587737.1530000002,1.5852,3.0004,0.00058434,0.0007763999999999999,1.2723,77.2142,82.2799,1.1796,1.1725,914.9547,10.3231,61.1343,0.28954,1.6139,0.20801999999999998
266,0.95557,113.4815,10.5964,0.72105,0.10305,0.10837000000000001,1887375.8159999999,1.5951,3.0311,0.00063104,0.000769,1.3588,80.7859,72.3748,1.1653,1.1626,1071.7192,9.959,60.5661,0.32259,2.0822,0.22951999999999997
267,1.0,2.0649,0.0,1.2196,0.066826,0.12462000000000001,1790137.979,1.6151,3.0408,0.0035618000000000004,0.00073925,8.801,36.9754,204.6752,1.2526,1.2528,1.1312,0.47292,1.5101,0.13804,25.581999999999997,0.15508
268,1.0,6.8169,0.0,1.1392,0.069155,0.13435,2101847.875,1.6324,3.0612,0.0039875,0.0027072,9.5156,22.6804,344.5739,1.2403,1.3309,8.6053,2.1266,6.0489999999999995,0.17234000000000002,9.1199,0.16403
269,1.0,45.4227,0.0,1.7969,0.21946,0.1092,2179828.619,1.6135,3.097,0.031693,0.016636,77.5727,42.1971,560.4536,1.329,1.4956,1.8584,0.7405,2.2285,0.15432,26.5752,0.15467999999999998
270,1.0,11.0524,0.0,0.68798,0.043188,0.14173,1820801.506,1.6532,2.9928,0.0014060000000000001,0.000637,3.065,50.2047,715.5058,1.2754,1.3726,17.1097,1.8937,10.9939,0.13914,4.792,0.13655
271,1.0,12.3479,0.0,0.68486,0.059820000000000005,0.15095,1787547.5159999998,1.6618,2.9844,0.0012088,0.00045154,2.6443,93.9083,457.7951,1.2992,1.3424,7.0949,1.6248,6.1745,0.17667,6.4993,0.16555999999999998
272,0.36757,58.3895,20.3266,0.70476,0.077925,0.13907,2193717.945,1.6528,3.0307,0.0013802999999999999,0.00066459,3.0792,65.0961,390.306,1.2823,1.3346,4.8705,1.2623,5.7747,0.16286,6.474,0.15275999999999998
273,0.81467,32.9468,7.6746,1.0075,0.25049,0.19633,1586878.072,1.6807,3.0576,0.00018739,0.00032358,0.33092,81.3562,44.7552,1.1312,1.1209,503.1342,0.86685,32.2392,0.23468000000000003,4.5025,0.1856
274,0.76623,18.4951,5.3736,0.9804799999999999,0.22641999999999998,0.10679000000000001,1500295.4719999998,1.5989,3.0253,0.00021686,0.00024032,0.37472,123.1907,44.925,1.1911,1.1183,86.0971,3.0956,28.3103,0.21666,6.2117,0.17104
275,0.77247,29.6537,7.5752,0.89064,0.17053,0.094109,1350870.4019999998,1.5484,3.0156,0.00023003,0.00027071,0.40373000000000003,186.8365,58.7606,1.2183,1.1420000000000001,112.8894,4.9857,37.9726,0.27257,4.6363,0.20365
276,1.0,11.3593,0.0,0.9113399999999999,0.088805,0.1201,1363706.6619999998,1.5979,3.035,0.00095378,0.00048564,2.2077,2.571,151.782,1.0538,1.2335,5.3415,0.44485,4.2238,0.10885999999999998,7.7702,0.12309
277,1.0,5.9761,0.0,0.94991,0.15532,0.19493,1717097.845,1.6924,3.0461,0.0012772999999999999,0.00040087,2.8647,5.4033,127.0581,1.1015,1.2509,1.2517,0.41228000000000004,2.0443,0.16555999999999998,11.0335,0.16989
278,1.0,9.6133,0.0,0.95365,0.12308,0.17415,1312362.97,1.6524,2.9301,0.0010402,0.00043827,2.4057,15.610999999999999,172.8806,1.1597,1.2868,49.3331,1.6571,11.0305,0.13435,5.2082,0.13607
279,1.0,31.1373,0.0,1.1527,0.25304,0.16234,1630996.908,1.6735,2.9841,0.002109,0.0032798000000000002,4.5155,91.9339,226.352,1.2670000000000001,1.3308,14.8911,1.2208,8.1789,0.18115,10.4004,0.16616
280,1.0,24.1274,0.0,0.9724200000000001,0.17155,0.13895,1810489.27,1.6411,3.0604,0.0021369,0.0007987999999999999,4.5187,94.3895,479.3312,1.2876,1.3613,32.7511,2.7698,13.8967,0.19549,7.231,0.16822
281,1.0,25.212,0.0,0.9862299999999999,0.1901,0.1915,1716119.12,1.6921,2.9799,0.0013057000000000001,0.00059246,2.9268,180.1567,669.6694,1.2976,1.361,91.2012,2.1942,19.4316,0.156,6.2989,0.14786
282,0.7907,11.2394,3.0703,1.0934,0.21458000000000002,0.11234000000000001,1780139.104,1.6008,3.0119,0.00038666,0.00022715,0.75246,88.2628,209.3193,1.2408,1.2357,36.0565,2.1237,14.0894,0.25544,7.8389999999999995,0.21026999999999998
283,0.82906,23.7692,4.2238,1.2328,0.308,0.10803,1826552.793,1.5698,3.0328,0.00029973,0.00030627,0.60196,47.4124,266.5663,1.1931,1.2704,40.8515,3.5763,17.3059,0.26533,7.8020000000000005,0.20775
284,0.95455,31.66,4.9276,1.1506,0.29555,0.12392,1627582.0969999998,1.6314,3.0295,0.00095162,0.0022328000000000005,1.8272,107.1533,164.02599999999998,1.2977,1.1865,12.0127,0.9935799999999999,7.7209,0.26115,14.3477,0.20859
285,0.71316,59.7638,22.9585,0.97431,0.19517,0.13602999999999998,1474169.346,1.6362,3.0175,0.00035830000000000004,0.00042748,0.8483799999999999,69.0696,176.8398,1.217,1.2408,6.0569,0.6271100000000001,5.5353,0.15767,11.9009,0.15174
286,0.9636399999999999,48.0256,4.893,0.9657,0.23078,0.14494,1420860.919,1.6518,3.011,0.00040814,0.00047902,0.96778,88.7603,116.1817,1.2264,1.1975,13.8304,0.95452,8.2002,0.17132,7.4929,0.15805
287,0.77157,70.0569,23.8074,0.94195,0.18017,0.13248,1454994.086,1.6334,3.0371,0.00055378,0.00067743,1.2283,47.8569,258.0312,1.202,1.2697,14.0224,1.2689,7.7387,0.14955,7.4594,0.14769000000000002
288,0.8218,23.6892,4.8972,0.67183,0.081341,0.1337,1874291.6169999999,1.6481,2.9296,0.00012896,8.94e-05,0.21233000000000002,9.5719,105.6394,1.195,1.2906,3.2775,0.40954,2.7605,0.11059000000000001,9.9827,0.12245999999999999
289,0.80702,22.9075,4.3847,0.6926,0.075016,0.16085,1643662.313,1.6912,2.9175,0.00014272,8.93e-05,0.22951,8.6787,145.0148,1.2022,1.3011,1.9902,0.32168,2.5654,0.13188,9.793,0.14123
290,0.9541799999999999,168.5539,10.8114,0.7194,0.13438,0.12672,988027.0576,1.6472,3.0979,0.00090767,0.0030899,0.85783,42.1893,345.2372,1.2075,1.2294,4.1409,0.78415,4.1995,0.1496,8.4708,0.14969000000000002
291,0.57108,25.6088,13.9406,0.841,0.17874,0.1263,1439989.9980000001,1.6357,3.0178,0.00078757,0.0012619000000000003,1.6683,37.0295,317.8747,1.19,1.2846,5.3576,1.6639,5.2042,0.21226,19.7838,0.19028
292,0.44304,18.8915,15.5098,0.89045,0.13194,0.13326,1302139.263,1.6472,3.0201,0.00053956,0.00058561,1.2296,10.9017,229.4944,1.0977,1.2473,7.0711,1.3425,6.2478,0.18217,13.4377,0.1706
293,1.0,15.0344,0.0,0.9490000000000001,0.19345,0.14272,1604645.7,1.6527,3.062,0.00041791,0.00074128,1.0094,23.9838,112.8406,1.1342,1.234,1.2158,0.81085,2.5469999999999997,0.19054000000000001,17.3767,0.17664000000000002
294,1.0,7.7162,0.0,1.3089,0.23938,0.14117000000000002,874756.0621,1.6028,3.1104,0.0010953,0.00080083,2.3949,32.0817,529.0458,1.2297,1.3362,3.225,0.5232600000000001,2.7738,0.20556999999999997,29.884,0.1883
295,1.0,17.4316,0.0,1.1313,0.23473000000000002,0.10929000000000001,1154507.562,1.5871,2.9861,0.0025423000000000004,0.00085785,4.8831,87.2575,219.358,1.2671,1.2629,7.4248,1.7443,5.8778,0.20033,14.6396,0.17447000000000001
296,1.0,9.7678,0.0,1.1855,0.19183,0.12482,971238.6349,1.5749,3.0527,0.0023389,0.00084075,4.6843,33.3837,193.3579,1.216,1.266,3.3884,0.47396000000000005,3.1039,0.16617,18.1771,0.16109
297,1.0,6.8751,0.0,1.2624,0.29385,0.18417,1692392.707,1.6965,3.0675,0.0012661,0.00036426,2.8458,6.5116,128.6482,1.1016,1.2803,24.3643,0.45148999999999995,6.1169,0.11143,6.1923,0.12771
298,1.0,7.1777,0.0,1.5142,0.25649,0.1814,2035602.9840000002,1.7105,3.0752,0.0022960999999999997,0.0008744,5.0481,10.8852,241.4436,1.1459,1.3175,20.748,0.5334300000000001,6.5397,0.10839000000000001,8.326,0.1241
299,1.0,6.532,0.0,1.262,0.1751,0.17845999999999998,1957931.814,1.7033,2.9228,0.0029620000000000002,0.00073567,6.5346,17.7921,237.0272,1.1995,1.3230000000000002,29.5059,1.1444,8.0572,0.10843,6.377000000000001,0.12032000000000001
300,0.8251,52.718,5.2213,0.79982,0.11474000000000001,0.13226,1518366.584,1.6409,2.975,0.00045093,0.0015745999999999998,0.7176600000000001,14.0025,241.6009,1.1466,1.2749,18.1621,0.52385,9.4648,0.16710999999999998,10.6885,0.15639
301,0.7834899999999999,18.8766,4.5253,0.9111600000000001,0.15803,0.11377000000000001,1100742.076,1.5964,2.9774,0.00014481,0.00014864,0.30598000000000003,13.7633,67.9276,1.1268,1.2054,26.8288,0.35156,9.3034,0.20815999999999998,8.64,0.18588
302,0.81375,17.5473,4.2419,0.86625,0.18644000000000002,0.12661,1433550.718,1.6244,3.0691,0.00031821,0.00024821,0.62307,29.0921,254.4045,1.1813,1.3004,27.3101,0.8955200000000001,10.4273,0.16182,7.8002,0.15337
303,1.0,29.1334,0.0,1.0256,0.20376,0.1402,1289979.485,1.6627,3.0636,0.0011134,0.0015585,2.2391,129.2148,54.9364,1.2022,1.1515,210.9806,1.4848,21.0362,0.22658000000000003,10.3976,0.19072999999999998
304,1.0,29.9916,0.0,1.0039,0.19852999999999998,0.15308,1530847.356,1.6696,3.0098,0.00099929,0.0013915,2.1028,106.7249,48.6994,1.1957,1.1358,210.9382,1.6853,22.2466,0.24058000000000002,8.6087,0.19726
305,0.9547899999999999,48.5093,2.6529,1.067,0.22891,0.11882000000000001,1300669.692,1.6045,3.0364,0.00052621,0.00072596,1.1349,90.2118,58.6781,1.1999,1.1584,155.6703,1.0973,20.0905,0.22403,8.8554,0.19086
306,0.82706,23.8125,5.8959,1.232,0.34089,0.13458,1097971.6809999999,1.6561,3.0276,0.00024814,0.00014457,0.49255,17.8255,77.7832,1.1152,1.1488,53.1903,0.21165,8.8784,0.16165,9.3352,0.15659
307,0.77167,25.4773,6.3188,1.5873,0.57565,0.13716,1025033.2390000001,1.655,3.0067,0.00028996,0.00016214,0.5623600000000001,17.0353,91.1579,1.1139,1.1669,55.9486,0.21841999999999998,9.8475,0.16338,7.9119,0.15724000000000002
308,0.7863,18.8203,5.1186,0.93319,0.23076999999999998,0.11154000000000001,642798.6976,1.6063,2.968,0.00033048,0.00017762,0.65972,25.5699,74.0876,1.1239,1.1441,70.0296,0.25649,11.5757,0.15033,8.5106,0.14789000000000002
309,0.9474,56.2293,8.5166,1.1876,0.23546,0.16126,1522576.2140000002,1.6631,3.0141,0.0023724,0.0016665,6.0293,45.5678,286.4717,1.2739,1.3791,5.5783,0.8879299999999999,5.5937,0.17661,8.4032,0.16676
310,1.0,11.2597,0.0,0.9380799999999999,0.25336,0.13732,1659755.707,1.6469999999999998,3.0242,0.00059703,0.00045190000000000003,1.6394,18.761,257.1443,1.1826,1.3447,27.1852,0.78247,9.552,0.12314000000000001,5.0825,0.12699000000000002
311,1.0,14.0961,0.0,1.1867,0.17744000000000001,0.14923,1878221.342,1.6532,2.9984,0.006843999999999999,0.0020991,16.5217,80.1494,287.4281,1.3404,1.3832,0.54445,0.13383,1.5227,0.17744000000000001,37.0127,0.17509
312,1.0,23.1188,0.0,1.1136,0.24004,0.12182,1570073.414,1.6068,2.9993,0.0028322,0.0017945,6.231,129.8661,1341.2743,1.3064,1.4756,4.9703,1.4166,5.4281,0.1884,10.7306,0.17264000000000002
313,0.8908799999999999,92.9288,15.0838,1.0125,0.22391999999999998,0.14682,1950778.6930000002,1.6395,3.0275,0.00096308,0.0011119,2.0422,78.7573,853.1221,1.2615,1.3746,82.7596,5.35,20.0459,0.2001,4.6542,0.17184000000000002
314,0.53,65.1493,35.8054,0.86861,0.17443,0.12769,1883821.417,1.6294,3.0114,0.0012782,0.0013444000000000002,2.6424,175.2847,176.7671,1.2652,1.2165,36.8405,2.7129,15.9558,0.21119000000000002,5.4997,0.17751
315,1.0,9.7363,0.0,0.97044,0.12054000000000001,0.12736,1479839.676,1.5975,3.0253,0.00038073,0.00012617,1.006,27.4833,315.7965,1.2325,1.3252,25.3846,2.222,10.9493,0.16472,6.4510000000000005,0.15288
316,1.0,9.1529,0.0,0.79042,0.14221,0.15575999999999998,1458529.254,1.6712,3.0449,0.00023387,0.00010972,0.59647,31.2372,252.3713,1.2263,1.3527,45.6867,1.7898,13.3354,0.19017,6.3673,0.17078
317,1.0,15.9067,0.0,0.82636,0.11584000000000001,0.13784000000000002,1491706.122,1.6512,3.0355,0.00083718,0.000606,1.8763,110.09100000000001,376.0742,1.2594,1.3430000000000002,101.5068,1.2477,20.1623,0.19574,5.8977,0.17047
318,0.81105,34.0085,7.8437,0.75831,0.16069,0.14934,1414739.6430000002,1.6589,3.0138,0.00044001,0.0019437,0.56066,301.4439,161.6238,1.2435,1.1752,158.4834,3.1753,32.4372,0.28738,7.227,0.21122
319,0.79689,30.8784,7.33,0.67966,0.13296,0.12867,1497210.7859999998,1.6281,2.9837,0.00013519999999999998,7.4e-05,0.20365999999999998,464.8984,166.8798,1.2695,1.1974,176.7816,5.5669,50.3598,0.25505,4.5643,0.18589
320,0.79518,32.5187,7.8488,0.8113600000000001,0.14867,0.12743,1449250.737,1.6225,2.9857,0.00017542,0.00012134,0.26789,223.4172,75.7967,1.2073,1.1462,274.6864,2.6639999999999997,34.7475,0.28478000000000003,5.9974,0.21575
321,0.95357,51.9534,4.1877,0.91356,0.21768,0.12022999999999999,1183355.459,1.6264,2.8006,0.0015817000000000001,0.0025209,2.5403,363.4433,120.9817,1.3208,1.1922,577.061,11.9574,50.913999999999994,0.33409,8.6796,0.24497
322,0.85246,31.1261,3.8360000000000003,1.0865,0.29319,0.10718,1424717.489,1.6129,2.9637,0.0010639000000000002,0.00082944,1.8396,400.3495,120.0395,1.3033,1.1937,538.5039,14.7288,51.9412,0.28898,7.0106,0.22301999999999997
323,0.84,34.6464,4.4033,0.93889,0.19387000000000001,0.11707000000000001,1167541.144,1.6389,3.0811,0.00098301,0.0011159,1.6846,650.7329,178.5179,1.3296,1.2205,12.488,4.4683,14.3445,0.33698,9.4409,0.24255
324,1.0,32.2825,0.0,1.5533,0.37696,0.1672,669940.9546,1.6868,2.9851,0.0025769,0.0023281,8.0903,8.7262,195.8478,1.1576,1.3392,16.179000000000002,0.6613899999999999,6.9529,0.11355,5.0119,0.12090999999999999
325,1.0,26.6438,0.0,1.7248,0.50688,0.18661,1449156.165,1.7156,3.0286,0.0024415,0.0020736,7.8553,5.7294,154.2053,1.1303,1.2918,16.653,0.35223000000000004,5.6788,0.1091,6.7829,0.12152
326,1.0,18.5779,0.0,2.1022,0.42876000000000003,0.31937,1401615.479,1.8122,2.9599,0.002144,0.0031818000000000003,6.6107,16.5821,162.8655,1.1864,1.2887,44.1824,0.35228000000000004,8.8826,0.10440999999999999,4.5751,0.11463
327,1.0,68.5185,0.0,1.4269,0.43743999999999994,0.16405999999999998,1354956.865,1.6757,3.0078,0.005222,0.0091015,10.6713,80.7023,226.6366,1.2951,1.2955,0.46876999999999996,0.1134,1.1269,0.19726,29.4192,0.1771
328,0.9422,80.6927,9.2677,1.8905,0.57494,0.079065,1501027.503,1.4980000000000002,3.0179,0.0022448,0.0055926000000000005,4.3260000000000005,32.7491,173.5185,1.2078,1.2491,4.1778,0.7065,3.7012,0.2181,16.5987,0.18985
329,1.0,48.3321,0.0,1.2441,0.15012999999999999,0.19777,1541597.37,1.7237,2.967,0.0017707999999999999,0.0020209,4.0343,134.2537,234.7069,1.2889,1.288,11.206,2.6189,8.8043,0.3068,10.3057,0.23374
330,0.8266,47.2823,6.4705,1.0961,0.37003,0.10377,1423861.1930000002,1.5784,3.0155,0.00027360000000000004,0.00072387,0.48258,90.8585,201.2194,1.2373,1.2271,64.3261,0.21885,15.8579,0.17927,6.6977,0.15524000000000002
331,0.7631600000000001,9.3609,2.7506,0.94878,0.23705,0.10547000000000001,1517682.263,1.5807,3.048,0.00040330000000000005,0.00021116,0.74245,287.1895,382.7361,1.3046,1.2373,199.2103,1.3063,25.8373,0.19657,6.9126,0.16710999999999998
332,0.9445,75.2103,5.3752,0.8285299999999999,0.14505,0.11785999999999999,1456246.572,1.6052,3.0342,0.0010314,0.0047729,1.3027,426.9713,210.0572,1.2773,1.2193,148.8396,1.1797,25.67,0.18675,6.7819,0.16232
333,0.78979,8.1165,2.1463,0.76068,0.071207,0.11385,1924644.85,1.6182,3.0231,0.00028389,0.00013369,0.51873,88.7643,1710.2076,1.2428,1.3769999999999998,23.898000000000003,4.6079,13.1916,0.2133,7.4874,0.17608
